Tally,Mean_B,RE,RE_Decrease,RE_Rate,VOV,VOV_Decrease,VOV_Rate,FOM,FOM_Behavior,PDFSlope,run_id
114,random,0.08,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m500_0dot2
118,random,0.06,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m500_0dot2
121,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m500_0dot2
122,random,0.09,yes,yes,0.04,yes,no,constant,random,0.00,out_f_m500_0dot2
124,random,0.09,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m500_0dot2
128,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m500_0dot2
211,random,0.07,yes,yes,0.01,yes,yes,constant,increase,0.00,out_f_m500_0dot2
212,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m500_0dot2
214,random,0.08,yes,yes,0.01,yes,yes,constant,increase,0.00,out_f_m500_0dot2
218,increase,0.06,yes,yes,0.00,yes,yes,constant,increase,0.00,out_f_m500_0dot2
221,increase,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m500_0dot2
222,random,0.09,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m500_0dot2
224,random,0.09,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m500_0dot2
228,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m500_0dot2
111,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m750_0dot2
112,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m750_0dot2
114,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m750_0dot2
118,random,0.06,yes,yes,0.00,yes,yes,constant,random,0.00,out_m_m750_0dot2
121,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m750_0dot2
122,random,0.08,yes,yes,0.02,yes,yes,constant,random,0.00,out_m_m750_0dot2
124,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m750_0dot2
128,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m750_0dot2
211,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m750_0dot2
212,random,0.08,yes,yes,0.02,yes,yes,constant,random,0.00,out_m_m750_0dot2
214,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m750_0dot2
218,random,0.07,yes,yes,0.00,yes,yes,constant,random,0.00,out_m_m750_0dot2
221,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m750_0dot2
222,random,0.08,yes,yes,0.03,yes,yes,constant,random,0.00,out_m_m750_0dot2
224,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m750_0dot2
228,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m750_0dot2
111,decrease,0.09,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m750_0dot2
112,decrease,0.10,yes,yes,0.04,yes,yes,constant,random,0.00,out_f_m750_0dot2
114,decrease,0.10,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m750_0dot2
118,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m750_0dot2
121,random,0.09,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m750_0dot2
122,decrease,0.12,yes,yes,0.15,yes,yes,constant,random,0.00,out_f_m750_0dot2
124,decrease,0.11,yes,yes,0.02,yes,yes,constant,decrease,0.00,out_f_m750_0dot2
128,random,0.10,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m750_0dot2
211,decrease,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m750_0dot2
212,random,0.11,yes,yes,0.04,yes,yes,constant,random,0.00,out_f_m750_0dot2
214,random,0.10,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m750_0dot2
218,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m750_0dot2
221,decrease,0.09,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m750_0dot2
222,decrease,0.11,yes,yes,0.07,yes,yes,constant,increase,0.00,out_f_m750_0dot2
224,random,0.10,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m750_0dot2
228,random,0.10,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m750_0dot2
111,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_m_m1000_0dot2
112,random,0.07,yes,yes,0.04,yes,yes,constant,increase,0.00,out_m_m1000_0dot2
114,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1000_0dot2
118,decrease,0.05,yes,yes,0.00,yes,yes,constant,decrease,0.00,out_m_m1000_0dot2
121,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_m_m1000_0dot2
122,random,0.07,yes,yes,0.02,yes,yes,constant,random,0.00,out_m_m1000_0dot2
124,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1000_0dot2
128,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1000_0dot2
211,decrease,0.05,yes,yes,0.00,yes,yes,constant,decrease,0.00,out_m_m1000_0dot2
212,decrease,0.07,yes,yes,0.11,yes,yes,constant,increase,0.00,out_m_m1000_0dot2
214,decrease,0.06,yes,yes,0.01,yes,yes,constant,decrease,0.00,out_m_m1000_0dot2
218,decrease,0.05,yes,yes,0.00,yes,yes,constant,decrease,0.00,out_m_m1000_0dot2
221,decrease,0.05,yes,yes,0.00,yes,yes,constant,decrease,0.00,out_m_m1000_0dot2
222,decrease,0.07,yes,yes,0.03,yes,yes,constant,random,0.00,out_m_m1000_0dot2
224,decrease,0.06,yes,yes,0.01,yes,yes,constant,decrease,0.00,out_m_m1000_0dot2
228,decrease,0.06,yes,yes,0.01,yes,yes,constant,decrease,0.00,out_m_m1000_0dot2
111,decrease,0.06,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1000_0dot2
112,decrease,0.07,yes,yes,0.02,yes,no,constant,random,0.00,out_f_m1000_0dot2
114,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_0dot2
118,random,0.06,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1000_0dot2
121,decrease,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_0dot2
122,random,0.07,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m1000_0dot2
124,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_0dot2
128,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_0dot2
211,random,0.06,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1000_0dot2
212,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_0dot2
214,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_0dot2
218,random,0.06,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1000_0dot2
221,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_0dot2
222,random,0.07,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m1000_0dot2
224,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_0dot2
228,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1000_0dot2
111,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1250_0dot2
112,random,0.09,yes,yes,0.04,yes,yes,constant,random,0.00,out_m_m1250_0dot2
114,random,0.09,yes,yes,0.02,yes,yes,constant,random,0.00,out_m_m1250_0dot2
118,constant,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1250_0dot2
121,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1250_0dot2
122,random,0.09,yes,yes,0.05,yes,no,constant,random,0.00,out_m_m1250_0dot2
124,random,0.09,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1250_0dot2
128,random,0.09,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1250_0dot2
211,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1250_0dot2
212,random,0.08,yes,yes,0.03,yes,yes,constant,random,0.00,out_m_m1250_0dot2
214,increase,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1250_0dot2
218,random,0.07,yes,yes,0.00,yes,yes,constant,random,0.00,out_m_m1250_0dot2
221,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1250_0dot2
222,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1250_0dot2
224,increase,0.08,yes,yes,0.02,yes,yes,constant,random,0.00,out_m_m1250_0dot2
228,increase,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1250_0dot2
111,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1250_0dot2
112,random,0.09,yes,yes,0.04,yes,yes,constant,random,0.00,out_f_m1250_0dot2
114,increase,0.09,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m1250_0dot2
118,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1250_0dot2
121,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1250_0dot2
122,random,0.09,yes,yes,0.04,yes,yes,constant,random,0.00,out_f_m1250_0dot2
124,random,0.10,yes,yes,0.03,yes,no,constant,random,0.00,out_f_m1250_0dot2
128,random,0.09,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1250_0dot2
211,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1250_0dot2
212,random,0.08,yes,yes,0.03,yes,yes,constant,increase,0.00,out_f_m1250_0dot2
214,random,0.09,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1250_0dot2
218,random,0.07,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1250_0dot2
221,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1250_0dot2
222,random,0.09,yes,yes,0.03,yes,yes,constant,increase,0.00,out_f_m1250_0dot2
224,random,0.09,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m1250_0dot2
228,random,0.09,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1250_0dot2
111,random,0.10,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1500_0dot2
112,decrease,0.12,yes,yes,0.08,yes,yes,constant,random,0.00,out_m_m1500_0dot2
114,random,0.12,yes,yes,0.02,yes,yes,constant,random,0.00,out_m_m1500_0dot2
118,random,0.10,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1500_0dot2
121,random,0.10,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1500_0dot2
122,random,0.15,yes,yes,0.29,yes,yes,constant,random,0.00,out_m_m1500_0dot2
124,random,0.12,yes,yes,0.02,yes,yes,constant,decrease,0.00,out_m_m1500_0dot2
128,random,0.11,yes,yes,0.02,yes,yes,constant,random,0.00,out_m_m1500_0dot2
211,random,0.10,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1500_0dot2
212,random,0.12,yes,yes,0.03,yes,yes,constant,increase,0.00,out_m_m1500_0dot2
214,random,0.13,yes,yes,0.03,yes,yes,constant,increase,0.00,out_m_m1500_0dot2
218,random,0.10,yes,yes,0.01,yes,yes,constant,random,0.00,out_m_m1500_0dot2
221,random,0.11,yes,yes,0.02,yes,yes,constant,random,0.00,out_m_m1500_0dot2
222,random,0.12,yes,yes,0.04,yes,yes,constant,random,0.00,out_m_m1500_0dot2
224,random,0.12,yes,yes,0.03,yes,yes,constant,random,0.00,out_m_m1500_0dot2
228,random,0.12,yes,yes,0.03,yes,yes,constant,random,0.00,out_m_m1500_0dot2
111,random,0.10,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot2
112,random,0.11,yes,yes,0.03,yes,yes,constant,random,0.00,out_f_m1500_0dot2
114,random,0.13,yes,yes,0.04,yes,yes,constant,random,0.00,out_f_m1500_0dot2
118,random,0.10,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot2
121,random,0.11,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m1500_0dot2
122,random,0.11,yes,yes,0.04,yes,no,constant,random,0.00,out_f_m1500_0dot2
124,random,0.14,yes,yes,0.05,yes,yes,constant,random,0.00,out_f_m1500_0dot2
128,random,0.12,yes,yes,0.03,yes,yes,constant,random,0.00,out_f_m1500_0dot2
211,random,0.10,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot2
212,random,0.14,yes,yes,0.13,yes,yes,constant,random,0.00,out_f_m1500_0dot2
214,random,0.12,yes,yes,0.03,yes,yes,constant,random,0.00,out_f_m1500_0dot2
218,random,0.10,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot2
221,random,0.11,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m1500_0dot2
222,random,0.13,yes,yes,0.12,yes,yes,constant,random,0.00,out_f_m1500_0dot2
224,random,0.13,yes,yes,0.05,yes,yes,constant,random,0.00,out_f_m1500_0dot2
228,random,0.12,yes,yes,0.03,yes,yes,constant,random,0.00,out_f_m1500_0dot2
111,random,0.00,yes,yes,0.00,yes,yes,constant,increase,3.04,out_m_0_0dot25
112,random,0.01,yes,yes,0.00,yes,yes,constant,random,3.28,out_m_0_0dot25
114,increase,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_0_0dot25
118,random,0.00,yes,yes,0.00,yes,yes,constant,increase,4.42,out_m_0_0dot25
121,increase,0.00,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_0_0dot25
122,random,0.01,yes,yes,0.00,yes,yes,constant,random,4.65,out_m_0_0dot25
124,increase,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_0_0dot25
128,increase,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_0_0dot25
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.94,out_m_0_0dot25
212,random,0.01,yes,yes,0.02,yes,yes,constant,increase,2.92,out_m_0_0dot25
214,increase,0.01,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_0_0dot25
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_0_0dot25
221,increase,0.00,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_0_0dot25
222,random,0.01,yes,yes,0.01,yes,yes,constant,increase,2.72,out_m_0_0dot25
224,increase,0.00,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_0_0dot25
228,increase,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_0_0dot25
111,random,0.01,yes,yes,0.00,yes,yes,constant,random,3.18,out_f_0_0dot25
112,random,0.01,yes,yes,0.00,yes,yes,constant,random,3.44,out_f_0_0dot25
114,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot25
118,random,0.01,yes,yes,0.00,yes,yes,constant,random,3.82,out_f_0_0dot25
121,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot25
122,random,0.01,yes,yes,0.00,yes,no,constant,decrease,3.35,out_f_0_0dot25
124,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot25
128,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot25
211,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot25
212,random,0.01,yes,yes,0.03,yes,yes,constant,random,2.50,out_f_0_0dot25
214,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot25
218,random,0.01,yes,yes,0.00,yes,yes,constant,decrease,3.64,out_f_0_0dot25
221,decrease,0.01,yes,yes,0.00,yes,yes,constant,random,6.81,out_f_0_0dot25
222,random,0.01,yes,yes,0.02,yes,yes,constant,random,2.93,out_f_0_0dot25
224,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot25
228,random,0.01,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_0_0dot25
111,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot25
112,random,0.03,yes,yes,0.06,yes,yes,constant,increase,3.53,out_m_m250_0dot25
114,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot25
118,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot25
121,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot25
122,random,0.03,yes,yes,0.08,yes,yes,constant,increase,3.13,out_m_m250_0dot25
124,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot25
128,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot25
211,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot25
212,random,0.07,yes,yes,0.74,yes,yes,constant,increase,2.39,out_m_m250_0dot25
214,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot25
218,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot25
221,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot25
222,random,0.05,yes,yes,0.55,yes,yes,constant,increase,2.26,out_m_m250_0dot25
224,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot25
228,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot25
111,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot25
112,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot25
114,random,0.05,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot25
118,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.37,out_f_m250_0dot25
121,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot25
122,random,0.04,yes,yes,0.01,yes,yes,constant,random,8.63,out_f_m250_0dot25
124,random,0.05,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m250_0dot25
128,random,0.05,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m250_0dot25
211,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot25
212,random,0.04,yes,yes,0.01,yes,yes,constant,random,3.72,out_f_m250_0dot25
214,increase,0.05,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot25
218,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.52,out_f_m250_0dot25
221,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot25
222,random,0.04,yes,yes,0.01,yes,yes,constant,random,3.21,out_f_m250_0dot25
224,random,0.05,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m250_0dot25
228,random,0.05,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m250_0dot25
111,random,0.03,yes,yes,0.00,yes,yes,constant,random,2.96,out_m_m500_0dot25
112,random,0.04,yes,yes,0.07,yes,yes,constant,increase,2.58,out_m_m500_0dot25
114,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot25
118,random,0.02,yes,yes,0.00,yes,yes,constant,random,4.31,out_m_m500_0dot25
121,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot25
122,random,0.04,yes,yes,0.02,yes,yes,constant,increase,3.57,out_m_m500_0dot25
124,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot25
128,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot25
211,random,0.03,yes,yes,0.00,yes,yes,constant,random,3.16,out_m_m500_0dot25
212,random,0.03,yes,yes,0.01,yes,yes,constant,random,2.47,out_m_m500_0dot25
214,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot25
218,decrease,0.02,yes,yes,0.00,yes,yes,constant,random,4.37,out_m_m500_0dot25
221,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot25
222,increase,0.04,yes,yes,0.01,yes,yes,constant,decrease,3.72,out_m_m500_0dot25
224,decrease,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot25
228,random,0.03,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m500_0dot25
111,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m500_0dot25
112,random,0.07,yes,yes,0.10,yes,yes,constant,random,0.00,out_f_m500_0dot25
114,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m500_0dot25
118,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m500_0dot25
121,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m500_0dot25
122,random,0.09,yes,yes,0.13,yes,yes,constant,random,0.00,out_f_m500_0dot25
124,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m500_0dot25
128,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m500_0dot25
211,random,0.05,yes,yes,0.00,yes,yes,constant,increase,3.29,out_f_m500_0dot25
212,random,0.06,yes,yes,0.01,yes,yes,constant,increase,3.56,out_f_m500_0dot25
214,random,0.06,yes,yes,0.01,yes,yes,constant,increase,10.00,out_f_m500_0dot25
218,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m500_0dot25
221,random,0.05,yes,yes,0.00,yes,yes,constant,increase,5.18,out_f_m500_0dot25
222,random,0.07,yes,yes,0.05,yes,yes,constant,increase,4.74,out_f_m500_0dot25
224,random,0.06,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m500_0dot25
228,random,0.06,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m500_0dot25
111,random,0.04,yes,yes,0.00,yes,yes,constant,random,5.82,out_m_m750_0dot25
112,random,0.05,yes,yes,0.01,yes,yes,constant,increase,6.58,out_m_m750_0dot25
114,random,0.05,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot25
118,random,0.04,yes,yes,0.00,yes,yes,constant,random,4.43,out_m_m750_0dot25
121,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot25
122,random,0.05,yes,yes,0.01,yes,yes,constant,random,4.56,out_m_m750_0dot25
124,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot25
128,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot25
211,decrease,0.04,yes,yes,0.00,yes,yes,constant,random,3.68,out_m_m750_0dot25
212,random,0.04,yes,yes,0.00,yes,yes,constant,random,5.62,out_m_m750_0dot25
214,random,0.05,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot25
218,decrease,0.04,yes,yes,0.00,yes,yes,constant,random,4.52,out_m_m750_0dot25
221,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot25
222,random,0.05,yes,yes,0.01,yes,yes,constant,random,6.33,out_m_m750_0dot25
224,random,0.05,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot25
228,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot25
111,increase,0.06,yes,yes,0.00,yes,yes,constant,increase,0.00,out_f_m750_0dot25
112,random,0.07,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m750_0dot25
114,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m750_0dot25
118,increase,0.06,yes,yes,0.00,yes,yes,constant,increase,0.00,out_f_m750_0dot25
121,random,0.06,yes,yes,0.01,yes,yes,constant,increase,0.00,out_f_m750_0dot25
122,random,0.08,yes,yes,0.05,yes,yes,constant,increase,0.00,out_f_m750_0dot25
124,random,0.08,yes,yes,0.01,yes,yes,constant,increase,0.00,out_f_m750_0dot25
128,random,0.07,yes,yes,0.01,yes,yes,constant,increase,0.00,out_f_m750_0dot25
211,random,0.06,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m750_0dot25
212,random,0.07,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m750_0dot25
214,random,0.08,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m750_0dot25
218,random,0.06,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m750_0dot25
221,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m750_0dot25
222,random,0.08,yes,yes,0.03,yes,yes,constant,random,0.00,out_f_m750_0dot25
224,random,0.08,yes,yes,0.02,yes,yes,constant,random,0.00,out_f_m750_0dot25
228,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m750_0dot25
111,random,0.03,yes,yes,0.00,yes,yes,constant,random,3.68,out_m_m1000_0dot25
112,random,0.04,no,no,0.04,no,no,constant,random,3.92,out_m_m1000_0dot25
114,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot25
118,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.52,out_m_m1000_0dot25
121,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot25
122,random,0.04,no,no,0.05,no,no,constant,random,2.84,out_m_m1000_0dot25
124,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot25
128,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot25
211,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.47,out_m_m1000_0dot25
212,random,0.04,yes,yes,0.01,yes,yes,constant,random,6.97,out_m_m1000_0dot25
214,random,0.04,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_m1000_0dot25
218,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.16,out_m_m1000_0dot25
221,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot25
222,random,0.04,yes,yes,0.01,yes,yes,constant,random,4.19,out_m_m1000_0dot25
